[[610  15]] , [[611  14]]
[[651 756]] , [[652 755]]
[[281 592]] , [[282 591]]
[[651 756]] , [[652 755]]
[[500 740]] , [[500 747]]
[[500 740]] , [[500 747]]
[[277 592]] , [[278 591]]
[[279 592]] , [[280 591]]
[[283 590]] , [[284 589]]
[[ 372 1016]] , [[ 372 1021]]
[[459 608]] , [[460 607]]
[[433 868]] , [[434 867]]
[[ 407 1018]] , [[ 408 1017]]
[[488 922]] , [[489 921]]
[[423 978]] , [[424 977]]
[[467 608]] , [[468 607]]
[[314 906]] , [[314 910]]
[[340 736]] , [[340 740]]
[[ 404 1018]] , [[ 404 1023]]
[[   8 1039]] , [[   8 1043]]
[[388 734]] , [[388 738]]
[[385 734]] , [[385 738]]
[[   0 1068]] , [[   0 1123]]
[[388 736]] , [[388 740]]
[[316 906]] , [[316 910]]
[[844 718]] , [[844 720]]
[[498 746]] , [[498 750]]
[[296 708]] , [[296 723]]
[[398 734]] , [[398 738]]
[[570 738]] , [[570 739]]
[[  32 1068]] , [[  32 1073]]
[[583 746]] , [[583 750]]
[[856 762]] , [[856 763]]
[[479 782]] , [[479 784]]
[[383 739]] , [[383 743]]
[[308 750]] , [[308 763]]
[[ 33 488]] , [[ 33 489]]
[[608 740]] , [[608 744]]
[[ 15 444]] , [[ 15 445]]
[[266 132]] , [[266 136]]
[[649 606]] , [[650 605]]
[[332 566]] , [[330 568]]
[[  66 1172]] , [[  66 1203]]
[[689 760]] , [[690 759]]
[[ 342 1020]] , [[ 342 1021]]
[[645 606]] , [[646 605]]
[[691 760]] , [[692 759]]
[[ 349 1016]] , [[ 350 1015]]
[[  62 1136]] , [[  62 1151]]
[[  15 1106]] , [[  16 1105]]
[[ 684 1326]] , [[ 684 1333]]
[[  66 1216]] , [[  66 1229]]
[[ 560 1477]] , [[ 560 1481]]
[[ 670 1306]] , [[ 670 1311]]
[[  70 1250]] , [[  70 1257]]
[[  72 1230]] , [[  72 1239]]
[[ 670 1306]] , [[ 670 1311]]
[[  75 1099]] , [[  75 1101]]
[[  70 1248]] , [[  70 1249]]
[[ 536 1478]] , [[ 536 1483]]
[[ 618 1545]] , [[ 618 1547]]
[[  68 1264]] , [[  68 1269]]
[[  68 1264]] , [[  68 1269]]
[[  68 1264]] , [[  68 1269]]
[[ 668 1420]] , [[ 668 1425]]
[[  72 1138]] , [[  72 1149]]
[[  70 1168]] , [[  69 1169]]
[[  64 1156]] , [[  64 1167]]
[[ 527 1476]] , [[ 526 1477]]
[[ 674 1330]] , [[ 674 1335]]
[[ 529 1476]] , [[ 528 1477]]
[[ 544 1552]] , [[ 544 1553]]
[[ 538 1553]] , [[ 538 1557]]
[[ 668 1368]] , [[ 668 1372]]
[[ 674 1330]] , [[ 674 1337]]
[[ 674 1330]] , [[ 674 1337]]
[[ 684 1328]] , [[ 684 1334]]
[[ 674 1330]] , [[ 674 1337]]
[[ 666 1420]] , [[ 666 1425]]
[[ 727 1471]] , [[ 727 1475]]
[[ 727 1471]] , [[ 727 1475]]
[[ 452 1414]] , [[ 452 1419]]
[[ 444 1482]] , [[ 444 1487]]
[[ 672 1306]] , [[ 672 1310]]
[[ 674 1426]] , [[ 674 1431]]
[[ 221 1293]] , [[ 221 1297]]
[[ 536 1476]] , [[ 536 1482]]
[[ 672 1420]] , [[ 672 1421]]
[[ 510 1476]] , [[ 510 1481]]
[[ 732 1469]] , [[ 732 1473]]
[[ 540 1476]] , [[ 540 1479]]
[[ 760 1468]] , [[ 760 1473]]
[[ 758 1468]] , [[ 758 1473]]
[[  66 1194]] , [[  66 1207]]
[[ 730 1422]] , [[ 730 1427]]
[[ 670 1418]] , [[ 670 1419]]
[[ 724 1432]] , [[ 724 1436]]
[[ 724 1432]] , [[ 724 1436]]
[[ 512 1476]] , [[ 512 1483]]
[[ 736 1468]] , [[ 736 1473]]
[[ 720 1432]] , [[ 720 1437]]
[[ 710 1432]] , [[ 710 1436]]
[[ 724 1432]] , [[ 724 1436]]
[[ 668 1420]] , [[ 668 1425]]
[[ 736 1468]] , [[ 735 1469]]
[[ 545 1476]] , [[ 544 1477]]
[[ 688 1370]] , [[ 688 1375]]
[[  72 1243]] , [[  73 1242]]
[[  73 1124]] , [[  73 1129]]
[[  72 1124]] , [[  72 1129]]
[[ 684 1300]] , [[ 684 1305]]
[[  75 1214]] , [[  75 1216]]
[[  82 1260]] , [[  82 1265]]
[[  88 1256]] , [[  88 1259]]
[[ 684 1300]] , [[ 684 1305]]
[[  74 1080]] , [[  74 1087]]
[[   8 1039]] , [[   7 1040]]
[[ 684 1300]] , [[ 684 1305]]
[[ 651 1298]] , [[ 651 1302]]
[[   0 1032]] , [[   0 1036]]
[[  16 1039]] , [[  16 1043]]
[[   0 1039]] , [[   0 1133]]
[[  52 1039]] , [[  52 1043]]
[[848 622]] , [[848 623]]
[[497 744]] , [[497 749]]
[[495 743]] , [[494 744]]
[[298 714]] , [[298 717]]
[[  0 513]] , [[  0 519]]
[[285 676]] , [[285 677]]
[[814 612]] , [[814 613]]
[[573 922]] , [[574 921]]
[[ 259 1042]] , [[ 260 1041]]
[[619 981]] , [[620 980]]
[[285 588]] , [[286 587]]
[[283 589]] , [[284 588]]
[[279 588]] , [[280 587]]
[[653 753]] , [[654 752]]
[[275 592]] , [[276 591]]
[[403 642]] , [[404 641]]
[[512 742]] , [[512 747]]
[[442 740]] , [[441 741]]
[[512 740]] , [[512 751]]
[[416 738]] , [[416 739]]
[[439 742]] , [[439 746]]
[[447 742]] , [[447 746]]
[[662 758]] , [[663 757]]
[[227 595]] , [[228 594]]
[[576 255]] , [[576 259]]
[[ 58 304]] , [[ 58 309]]
[[225 591]] , [[226 592]]
[[219 590]] , [[220 591]]
[[469 605]] , [[473 605]]
[[199 676]] , [[200 675]]
[[653 757]] , [[654 758]]
[[675 919]] , [[676 918]]
[[461 606]] , [[462 605]]
[[93 33]] , [[93 37]]
[[203 589]] , [[204 588]]
[[193 132]] , [[193 136]]
[[192 130]] , [[192 136]]
[[200 130]] , [[200 135]]
[[187 590]] , [[188 589]]
[[182 590]] , [[183 589]]
[[187 591]] , [[188 590]]
[[649 608]] , [[650 607]]
[[403 740]] , [[403 743]]
[[179 722]] , [[180 721]]
[[463 606]] , [[464 605]]
[[348 832]] , [[348 849]]
[[538 128]] , [[538 133]]
[[412 742]] , [[412 747]]
[[577 760]] , [[578 759]]
[[465 606]] , [[466 605]]
[[460 740]] , [[460 745]]
[[442 740]] , [[442 741]]
[[768 964]] , [[768 969]]
[[591 760]] , [[592 759]]
[[475 921]] , [[476 920]]
[[445 740]] , [[445 744]]
[[778 960]] , [[778 969]]
[[653 758]] , [[654 757]]
[[459 608]] , [[460 607]]
[[660 757]] , [[661 756]]
[[355 932]] , [[356 931]]
[[254 562]] , [[254 563]]
[[259 694]] , [[260 693]]
[[486 921]] , [[493 921]]
[[   6 1046]] , [[   6 1051]]
[[   9 1166]] , [[   9 1171]]
[[265 562]] , [[263 564]]
[[ 670 1338]] , [[ 670 1343]]
[[ 409 1010]] , [[ 410 1009]]
[[  64 1034]] , [[  64 1039]]
[[832 766]] , [[832 767]]
[[ 650 1372]] , [[ 650 1377]]
[[  64 1034]] , [[  64 1039]]
[[  20 1039]] , [[  20 1045]]
[[528 740]] , [[528 745]]
[[   0 1062]] , [[   0 1125]]
[[530 742]] , [[530 746]]
[[   0 1054]] , [[   0 1129]]
[[530 742]] , [[530 745]]
[[662 974]] , [[662 995]]
[[542 740]] , [[542 741]]
[[864 654]] , [[864 665]]
[[489 804]] , [[490 803]]
[[441 734]] , [[439 736]]
[[  38 1029]] , [[  38 1031]]
[[   7 1074]] , [[   8 1073]]
[[  14 1038]] , [[  13 1039]]
[[543 742]] , [[542 743]]
[[649 608]] , [[650 607]]
[[469 926]] , [[470 925]]
[[  10 1038]] , [[   9 1039]]
[[  72 1166]] , [[  72 1171]]
[[   0 1036]] , [[   0 1065]]
[[  44 1038]] , [[  44 1043]]
[[661 920]] , [[662 919]]
[[544 744]] , [[544 748]]
[[371 924]] , [[372 923]]
[[647 608]] , [[648 607]]
[[473 918]] , [[474 917]]
[[ 909 1052]] , [[ 910 1051]]
[[477 920]] , [[478 919]]
[[614 740]] , [[613 741]]
[[649 606]] , [[650 605]]
[[ 925 1050]] , [[ 926 1049]]
[[ 535 1026]] , [[ 536 1025]]
[[ 929 1052]] , [[ 930 1051]]
[[  71 1056]] , [[  72 1055]]
[[471 920]] , [[472 919]]
[[732 976]] , [[733 975]]
[[727 932]] , [[728 931]]
[[681 914]] , [[682 913]]
[[916 976]] , [[916 983]]
[[ 377 1034]] , [[ 378 1033]]
[[  66 1188]] , [[  66 1203]]
[[728 926]] , [[729 925]]
[[  75 1202]] , [[  75 1206]]
[[  76 1216]] , [[  76 1227]]
[[ 748 1368]] , [[ 748 1372]]
[[ 638 1328]] , [[ 638 1332]]
[[ 718 1368]] , [[ 718 1372]]
[[ 636 1328]] , [[ 636 1333]]
[[  75 1231]] , [[  74 1232]]
[[ 448 1285]] , [[ 448 1289]]
[[  66 1226]] , [[  66 1233]]
[[ 922 1006]] , [[ 922 1011]]
[[  57 1084]] , [[  58 1083]]
[[   0 1014]] , [[   0 1133]]
[[ 364 1080]] , [[ 364 1085]]
[[920 990]] , [[920 997]]
[[  75 1226]] , [[  75 1237]]
[[  66 1186]] , [[  66 1201]]
[[   0 1012]] , [[   0 1065]]
[[912 613]] , [[912 617]]
[[   0 1016]] , [[   0 1065]]
[[ 115 1202]] , [[ 114 1203]]
[[ 288 1344]] , [[ 288 1349]]
[[  45 1090]] , [[  46 1089]]
[[  77 1216]] , [[  77 1217]]
[[  77 1216]] , [[  77 1217]]
[[ 118 1200]] , [[ 117 1201]]
[[ 662 1404]] , [[ 662 1409]]
[[ 640 1474]] , [[ 640 1477]]
[[ 650 1480]] , [[ 650 1487]]
[[ 444 1482]] , [[ 444 1489]]
[[ 721 1558]] , [[ 722 1557]]
[[ 690 1552]] , [[ 690 1557]]
[[ 640 1476]] , [[ 640 1477]]
[[ 556 1480]] , [[ 556 1487]]
[[  72 1262]] , [[  72 1271]]
[[  66 1183]] , [[  66 1207]]
[[  96 1080]] , [[  96 1081]]
[[ 416 1424]] , [[ 416 1428]]
[[ 416 1424]] , [[ 416 1428]]
[[ 546 1472]] , [[ 546 1477]]
[[ 652 1480]] , [[ 652 1487]]
[[ 620 1548]] , [[ 620 1555]]
[[ 596 1554]] , [[ 596 1555]]
[[  68 1252]] , [[  68 1279]]
[[ 669 1424]] , [[ 669 1428]]
[[ 747 1366]] , [[ 747 1370]]
[[  66 1240]] , [[  66 1249]]
[[ 798 1428]] , [[ 798 1433]]
[[  68 1258]] , [[  68 1279]]
[[ 352 1369]] , [[ 352 1374]]
[[ 690 1378]] , [[ 690 1383]]
[[ 768 1482]] , [[ 768 1487]]
[[ 750 1468]] , [[ 750 1473]]
[[ 620 1478]] , [[ 620 1483]]
[[ 633 1298]] , [[ 633 1302]]
[[ 708 1471]] , [[ 708 1475]]
[[ 736 1468]] , [[ 735 1469]]
[[ 712 1473]] , [[ 712 1477]]
[[ 628 1298]] , [[ 628 1303]]
[[ 712 1473]] , [[ 712 1477]]
[[ 752 1468]] , [[ 752 1473]]
[[ 712 1473]] , [[ 712 1477]]
[[ 674 1368]] , [[ 674 1372]]
[[ 634 1476]] , [[ 634 1484]]
[[ 651 1298]] , [[ 651 1299]]
[[ 844 1560]] , [[ 844 1563]]
[[ 736 1468]] , [[ 735 1469]]
[[ 674 1368]] , [[ 674 1372]]
[[ 674 1368]] , [[ 674 1372]]
[[  79 1452]] , [[  79 1456]]
[[ 674 1368]] , [[ 674 1372]]
[[ 397 1426]] , [[ 396 1427]]
[[ 632 1310]] , [[ 632 1316]]
[[ 558 1327]] , [[ 557 1328]]
[[ 397 1425]] , [[ 397 1426]]
[[ 499 1480]] , [[ 498 1481]]
[[ 712 1473]] , [[ 712 1477]]
[[ 653 1482]] , [[ 653 1486]]
[[ 712 1473]] , [[ 712 1477]]
[[ 734 1470]] , [[ 734 1475]]
[[ 765 1337]] , [[ 765 1341]]
[[ 582 1340]] , [[ 582 1344]]
[[ 686 1330]] , [[ 686 1335]]
[[738 873]] , [[737 874]]
[[798 730]] , [[798 731]]
[[798 730]] , [[798 731]]
[[903 662]] , [[903 667]]
[[345 566]] , [[346 565]]
[[461 908]] , [[462 907]]
[[ 406 1003]] , [[ 407 1002]]
[[ 478 1004]] , [[ 478 1007]]
[[483 712]] , [[484 711]]
[[795 722]] , [[795 726]]
[[369 994]] , [[370 993]]
[[ 386 1377]] , [[ 386 1385]]
[[ 674 1368]] , [[ 674 1373]]
[[ 672 1368]] , [[ 672 1373]]
[[ 574 1369]] , [[ 574 1371]]
[[ 682 1376]] , [[ 682 1380]]
[[ 574 1372]] , [[ 574 1373]]
[[ 748 1370]] , [[ 748 1371]]
[[ 348 1344]] , [[ 348 1347]]
[[712 728]] , [[712 733]]
[[304 558]] , [[304 559]]
[[694 728]] , [[694 735]]
[[768 568]] , [[767 569]]
[[279 724]] , [[280 723]]
[[254 304]] , [[254 311]]
[[648 602]] , [[648 603]]
[[836 598]] , [[836 599]]
[[566 730]] , [[566 735]]
[[830 598]] , [[830 599]]
[[ 635 1267]] , [[ 635 1273]]
[[ 776 1334]] , [[ 775 1335]]
[[463 590]] , [[464 589]]
[[844 746]] , [[843 747]]
[[836 710]] , [[836 713]]
[[834 708]] , [[834 709]]
[[335 998]] , [[ 335 1002]]
[[345 963]] , [[345 966]]
[[592 916]] , [[593 915]]
[[251 580]] , [[252 579]]
[[ 397 1008]] , [[ 398 1007]]
[[245 580]] , [[246 579]]
[[ 636 1334]] , [[ 636 1338]]
[[ 674 1332]] , [[ 674 1335]]
[[ 700 1330]] , [[ 700 1334]]
[[801 710]] , [[801 714]]
[[800 716]] , [[800 721]]
[[ 540 1327]] , [[ 540 1329]]
[[ 607 1062]] , [[ 608 1061]]
[[792 712]] , [[792 723]]
[[ 574 1318]] , [[ 574 1323]]
[[790 712]] , [[790 725]]
[[224 560]] , [[224 561]]
[[355 962]] , [[356 961]]
[[564 992]] , [[ 564 1001]]
[[467 606]] , [[468 605]]
[[671 914]] , [[672 913]]
[[587 964]] , [[588 963]]
[[235 668]] , [[236 667]]
[[671 914]] , [[672 913]]
[[671 914]] , [[672 913]]
[[479 920]] , [[480 919]]
[[233 682]] , [[234 681]]
[[468 607]] , [[469 606]]
[[215 778]] , [[216 777]]
[[491 745]] , [[491 749]]
[[ 26 488]] , [[ 23 491]]
[[448 978]] , [[449 977]]
[[459 934]] , [[460 933]]
[[ 57 304]] , [[ 57 309]]
[[ 34 485]] , [[ 33 486]]
[[305 911]] , [[306 910]]
[[387 740]] , [[388 739]]
[[661 918]] , [[662 917]]
[[313 565]] , [[312 566]]
[[854 688]] , [[854 693]]
[[854 688]] , [[854 693]]
[[301 751]] , [[301 755]]
[[ 473 1012]] , [[ 474 1011]]
[[301 750]] , [[301 755]]
[[576 744]] , [[576 749]]
[[   0 1048]] , [[   0 1129]]
[[ 641 1270]] , [[ 641 1275]]
[[ 641 1270]] , [[ 641 1275]]
[[299 750]] , [[298 751]]
[[298 764]] , [[298 767]]
[[850 690]] , [[850 705]]
[[   0 1052]] , [[   0 1127]]
[[597 922]] , [[598 921]]
[[496 744]] , [[496 751]]
[[558 738]] , [[558 743]]
[[522 740]] , [[522 744]]
[[443 980]] , [[444 979]]
[[649 699]] , [[648 700]]
[[599 748]] , [[600 747]]
[[553 738]] , [[552 739]]
[[593 922]] , [[594 921]]
[[  28 1039]] , [[  28 1043]]
[[  12 1038]] , [[  12 1045]]
[[ 641 1270]] , [[ 640 1271]]
[[306 904]] , [[306 910]]
[[340 732]] , [[340 733]]
[[312 904]] , [[311 905]]
[[830 724]] , [[830 729]]
[[828 728]] , [[828 729]]
[[ 394 1009]] , [[ 394 1013]]
[[280 676]] , [[280 677]]
[[824 726]] , [[824 729]]
[[478 924]] , [[479 923]]
[[437 992]] , [[438 991]]
[[626 958]] , [[627 957]]
[[623 952]] , [[624 951]]
[[621 956]] , [[622 955]]
[[   6 1048]] , [[   6 1053]]
[[ 347 1080]] , [[ 348 1079]]
[[   8 1151]] , [[   8 1157]]
[[266 565]] , [[265 566]]
[[   9 1218]] , [[   9 1223]]
[[   9 1220]] , [[   9 1225]]
[[  70 1248]] , [[  70 1252]]
[[   4 1132]] , [[   4 1137]]
[[  70 1248]] , [[  70 1252]]
[[   4 1152]] , [[   4 1153]]
[[   0 1041]] , [[   0 1057]]
[[609 928]] , [[610 927]]
[[479 922]] , [[480 921]]
[[611 984]] , [[612 983]]
[[254 566]] , [[254 568]]
[[479 922]] , [[480 921]]
[[608 933]] , [[609 933]]
[[607 944]] , [[608 943]]
[[606 936]] , [[607 935]]
[[519 742]] , [[519 746]]
[[498 744]] , [[498 745]]
[[652 754]] , [[653 755]]
[[469 924]] , [[470 923]]
[[502 740]] , [[502 745]]
[[652 755]] , [[653 755]]
[[271 594]] , [[272 593]]
[[522 742]] , [[522 746]]
[[603 934]] , [[604 933]]
[[250 566]] , [[249 567]]
[[504 740]] , [[504 746]]
[[488 921]] , [[489 921]]
[[607 978]] , [[608 977]]
[[481 922]] , [[482 921]]
[[504 740]] , [[504 746]]
[[596 254]] , [[596 258]]
[[516 747]] , [[516 751]]
[[465 608]] , [[466 607]]
[[267 594]] , [[268 593]]
[[267 594]] , [[268 593]]
[[281  27]] , [[281  31]]
[[392 863]] , [[392 867]]
[[277 594]] , [[278 593]]
[[465 608]] , [[466 607]]
[[458 742]] , [[458 746]]
[[463 608]] , [[464 607]]
[[463 608]] , [[464 607]]
[[396 854]] , [[397 853]]
[[500 740]] , [[500 747]]
[[269 594]] , [[270 593]]
[[283 592]] , [[284 591]]
[[271 592]] , [[272 591]]
[[651 756]] , [[652 755]]
[[281 592]] , [[282 591]]
[[651 756]] , [[652 755]]
[[500 740]] , [[500 747]]
[[500 740]] , [[500 747]]
[[277 592]] , [[278 591]]
[[279 592]] , [[280 591]]
[[283 590]] , [[284 589]]
[[ 372 1016]] , [[ 372 1021]]
[[459 608]] , [[460 607]]
[[433 868]] , [[434 867]]
[[ 407 1018]] , [[ 408 1017]]
[[488 922]] , [[489 921]]
[[423 978]] , [[424 977]]
[[467 608]] , [[468 607]]
[[314 906]] , [[314 910]]
[[340 736]] , [[340 740]]
[[ 404 1018]] , [[ 404 1023]]
[[   8 1039]] , [[   8 1043]]
[[388 734]] , [[388 738]]
[[385 734]] , [[385 738]]
[[   0 1068]] , [[   0 1123]]
[[388 736]] , [[388 740]]
[[316 906]] , [[316 910]]
[[844 718]] , [[844 720]]
[[498 746]] , [[498 750]]
[[296 708]] , [[296 723]]
[[398 734]] , [[398 738]]
[[570 738]] , [[570 739]]
[[  32 1068]] , [[  32 1073]]
[[583 746]] , [[583 750]]
[[856 762]] , [[856 763]]
[[479 782]] , [[479 784]]
[[383 739]] , [[383 743]]
[[308 750]] , [[308 763]]
[[ 33 488]] , [[ 33 489]]
[[608 740]] , [[608 744]]
[[ 15 444]] , [[ 15 445]]
[[266 132]] , [[266 136]]
[[649 606]] , [[650 605]]
[[332 566]] , [[330 568]]
[[  66 1172]] , [[  66 1203]]
[[689 760]] , [[690 759]]
[[ 342 1020]] , [[ 342 1021]]
[[645 606]] , [[646 605]]
[[691 760]] , [[692 759]]
[[ 349 1016]] , [[ 350 1015]]
[[  62 1136]] , [[  62 1151]]
[[  15 1106]] , [[  16 1105]]
[[ 684 1326]] , [[ 684 1333]]
[[  66 1216]] , [[  66 1229]]
[[ 560 1477]] , [[ 560 1481]]
[[ 670 1306]] , [[ 670 1311]]
[[  70 1250]] , [[  70 1257]]
[[  72 1230]] , [[  72 1239]]
[[ 670 1306]] , [[ 670 1311]]
[[  75 1099]] , [[  75 1101]]
[[  70 1248]] , [[  70 1249]]
[[ 536 1478]] , [[ 536 1483]]
[[ 618 1545]] , [[ 618 1547]]
[[  68 1264]] , [[  68 1269]]
[[  68 1264]] , [[  68 1269]]
[[  68 1264]] , [[  68 1269]]
[[ 668 1420]] , [[ 668 1425]]
[[  72 1138]] , [[  72 1149]]
[[  70 1168]] , [[  69 1169]]
[[  64 1156]] , [[  64 1167]]
[[ 527 1476]] , [[ 526 1477]]
[[ 674 1330]] , [[ 674 1335]]
[[ 529 1476]] , [[ 528 1477]]
[[ 544 1552]] , [[ 544 1553]]
[[ 538 1553]] , [[ 538 1557]]
[[ 668 1368]] , [[ 668 1372]]
[[ 674 1330]] , [[ 674 1337]]
[[ 674 1330]] , [[ 674 1337]]
[[ 684 1328]] , [[ 684 1334]]
[[ 674 1330]] , [[ 674 1337]]
[[ 666 1420]] , [[ 666 1425]]
[[ 727 1471]] , [[ 727 1475]]
[[ 727 1471]] , [[ 727 1475]]
[[ 452 1414]] , [[ 452 1419]]
[[ 444 1482]] , [[ 444 1487]]
[[ 672 1306]] , [[ 672 1310]]
[[ 674 1426]] , [[ 674 1431]]
[[ 221 1293]] , [[ 221 1297]]
[[ 536 1476]] , [[ 536 1482]]
[[ 672 1420]] , [[ 672 1421]]
[[ 510 1476]] , [[ 510 1481]]
[[ 732 1469]] , [[ 732 1473]]
[[ 540 1476]] , [[ 540 1479]]
[[ 760 1468]] , [[ 760 1473]]
[[ 758 1468]] , [[ 758 1473]]
[[  66 1194]] , [[  66 1207]]
[[ 730 1422]] , [[ 730 1427]]
[[ 670 1418]] , [[ 670 1419]]
[[ 724 1432]] , [[ 724 1436]]
[[ 724 1432]] , [[ 724 1436]]
[[ 512 1476]] , [[ 512 1483]]
[[ 736 1468]] , [[ 736 1473]]
[[ 720 1432]] , [[ 720 1437]]
[[ 710 1432]] , [[ 710 1436]]
[[ 724 1432]] , [[ 724 1436]]
[[ 668 1420]] , [[ 668 1425]]
[[ 736 1468]] , [[ 735 1469]]
[[ 545 1476]] , [[ 544 1477]]
[[ 688 1370]] , [[ 688 1375]]
[[  72 1243]] , [[  73 1242]]
[[  73 1124]] , [[  73 1129]]
[[  72 1124]] , [[  72 1129]]
[[ 684 1300]] , [[ 684 1305]]
[[  75 1214]] , [[  75 1216]]
[[  82 1260]] , [[  82 1265]]
[[  88 1256]] , [[  88 1259]]
[[ 684 1300]] , [[ 684 1305]]
[[  74 1080]] , [[  74 1087]]
[[   8 1039]] , [[   7 1040]]
[[ 684 1300]] , [[ 684 1305]]
[[ 651 1298]] , [[ 651 1302]]
[[   0 1032]] , [[   0 1036]]
[[  16 1039]] , [[  16 1043]]
[[   0 1039]] , [[   0 1133]]
[[  52 1039]] , [[  52 1043]]
[[848 622]] , [[848 623]]
[[497 744]] , [[497 749]]
[[495 743]] , [[494 744]]
[[298 714]] , [[298 717]]
[[  0 513]] , [[  0 519]]
[[285 676]] , [[285 677]]
[[814 612]] , [[814 613]]
[[573 922]] , [[574 921]]
[[ 259 1042]] , [[ 260 1041]]
[[619 981]] , [[620 980]]
[[285 588]] , [[286 587]]
[[283 589]] , [[284 588]]
[[279 588]] , [[280 587]]
[[653 753]] , [[654 752]]
[[275 592]] , [[276 591]]
[[403 642]] , [[404 641]]
[[512 742]] , [[512 747]]
[[442 740]] , [[441 741]]
[[512 740]] , [[512 751]]
[[416 738]] , [[416 739]]
[[439 742]] , [[439 746]]
[[447 742]] , [[447 746]]
[[662 758]] , [[663 757]]
[[227 595]] , [[228 594]]
[[576 255]] , [[576 259]]
[[ 58 304]] , [[ 58 309]]
[[225 591]] , [[226 592]]
[[219 590]] , [[220 591]]
[[469 605]] , [[473 605]]
[[199 676]] , [[200 675]]
[[653 757]] , [[654 758]]
[[675 919]] , [[676 918]]
[[461 606]] , [[462 605]]
[[93 33]] , [[93 37]]
[[203 589]] , [[204 588]]
[[193 132]] , [[193 136]]
[[192 130]] , [[192 136]]
[[200 130]] , [[200 135]]
[[187 590]] , [[188 589]]
[[182 590]] , [[183 589]]
[[187 591]] , [[188 590]]
[[649 608]] , [[650 607]]
[[403 740]] , [[403 743]]
[[179 722]] , [[180 721]]
[[463 606]] , [[464 605]]
[[348 832]] , [[348 849]]
[[538 128]] , [[538 133]]
[[412 742]] , [[412 747]]
[[577 760]] , [[578 759]]
[[465 606]] , [[466 605]]
[[460 740]] , [[460 745]]
[[442 740]] , [[442 741]]
[[768 964]] , [[768 969]]
[[591 760]] , [[592 759]]
[[475 921]] , [[476 920]]
[[445 740]] , [[445 744]]
[[778 960]] , [[778 969]]
[[653 758]] , [[654 757]]
