[[225  79]] , [[226  78]]
[[ 508 1476]] , [[ 508 1477]]
[[  64 1158]] , [[  64 1165]]
[[  77 1216]] , [[  77 1220]]
[[  73 1200]] , [[  73 1204]]
[[ 510 1478]] , [[ 510 1483]]
[[ 530 1476]] , [[ 529 1477]]
[[ 716 1478]] , [[ 716 1483]]
[[ 566 1553]] , [[ 566 1559]]
[[ 530 1556]] , [[ 530 1561]]
[[ 716 1478]] , [[ 716 1483]]
[[ 666 1418]] , [[ 666 1423]]
[[ 656 1368]] , [[ 656 1375]]
[[ 527 1335]] , [[ 527 1339]]
[[ 672 1420]] , [[ 672 1425]]
[[ 536 1476]] , [[ 536 1482]]
[[ 512 1478]] , [[ 512 1483]]
[[ 630 1548]] , [[ 630 1553]]
[[ 730 1469]] , [[ 730 1470]]
[[ 572 1552]] , [[ 572 1559]]
[[ 734 1469]] , [[ 734 1473]]
[[ 536 1476]] , [[ 536 1482]]
[[ 680 1428]] , [[ 680 1432]]
[[ 636 1546]] , [[ 636 1551]]
[[ 734 1432]] , [[ 734 1436]]
[[ 520 1480]] , [[ 520 1485]]
[[ 520 1480]] , [[ 520 1485]]
[[ 545 1552]] , [[ 545 1553]]
[[ 540 1476]] , [[ 540 1479]]
[[ 540 1476]] , [[ 540 1479]]
[[  68 1250]] , [[  68 1257]]
[[ 742 1468]] , [[ 742 1473]]
[[ 748 1468]] , [[ 748 1471]]
[[ 511 1476]] , [[ 511 1480]]
[[ 511 1476]] , [[ 511 1480]]
[[ 572 1554]] , [[ 572 1557]]
[[ 544 1552]] , [[ 544 1555]]
[[ 508 1479]] , [[ 508 1483]]
[[ 736 1468]] , [[ 735 1469]]
[[ 602 1552]] , [[ 602 1561]]
[[ 372 1424]] , [[ 372 1429]]
[[ 544 1476]] , [[ 543 1477]]
[[ 604 1554]] , [[ 603 1555]]
[[ 750 1422]] , [[ 750 1426]]
[[ 682 1298]] , [[ 682 1303]]
[[  74 1202]] , [[  74 1207]]
[[  74 1202]] , [[  74 1207]]
[[ 648 1409]] , [[ 648 1413]]
[[  72 1248]] , [[  72 1249]]
[[ 684 1300]] , [[ 684 1305]]
[[ 684 1300]] , [[ 684 1305]]
[[ 648 1409]] , [[ 648 1413]]
[[  74 1200]] , [[  74 1211]]
[[  74 1078]] , [[  74 1087]]
[[ 646 1409]] , [[ 646 1413]]
[[ 654 1368]] , [[ 654 1373]]
[[   2 1039]] , [[   1 1040]]
[[  44 1039]] , [[  44 1043]]
[[  32 1048]] , [[  32 1053]]
[[  56 1046]] , [[  56 1067]]
[[654 976]] , [[654 979]]
[[   0 1042]] , [[   0 1047]]
[[   0 1042]] , [[   0 1047]]
[[349 730]] , [[348 731]]
[[481 922]] , [[482 921]]
[[348 732]] , [[346 734]]
[[350 732]] , [[349 733]]
[[411 996]] , [[412 995]]
[[ 831 1056]] , [[ 832 1055]]
[[271 568]] , [[270 569]]
[[257 748]] , [[258 747]]
[[255 742]] , [[256 741]]
[[655 756]] , [[656 755]]
[[265 902]] , [[266 901]]
[[411 640]] , [[412 639]]
[[484 919]] , [[487 919]]
[[601 757]] , [[602 756]]
[[463 608]] , [[464 607]]
[[459 608]] , [[460 607]]
[[492 742]] , [[492 747]]
[[414 744]] , [[414 749]]
[[870 298]] , [[870 303]]
[[651 760]] , [[652 759]]
[[235 908]] , [[236 907]]
[[433 742]] , [[433 746]]
[[438 741]] , [[438 745]]
[[444 741]] , [[443 742]]
[[427 742]] , [[427 747]]
[[444 741]] , [[443 742]]
[[469 605]] , [[473 605]]
[[199 686]] , [[200 685]]
[[675 916]] , [[676 915]]
[[469 605]] , [[473 605]]
[[444 740]] , [[444 741]]
[[211 592]] , [[212 591]]
[[444 740]] , [[444 741]]
[[487 922]] , [[488 921]]
[[733 924]] , [[734 923]]
[[167 836]] , [[168 835]]
[[290 910]] , [[290 915]]
[[436 740]] , [[436 741]]
[[290 910]] , [[290 915]]
[[195 590]] , [[196 589]]
[[194 589]] , [[199 589]]
[[474 744]] , [[474 749]]
[[476 744]] , [[475 745]]
[[473 744]] , [[473 749]]
[[189 590]] , [[190 589]]
[[188 589]] , [[191 589]]
[[187 590]] , [[188 589]]
[[657 763]] , [[658 762]]
[[132  42]] , [[132  49]]
[[387 740]] , [[387 741]]
[[385 740]] , [[383 742]]
[[153 746]] , [[154 745]]
[[181 590]] , [[182 589]]
[[643 594]] , [[644 593]]
[[185 590]] , [[186 589]]
[[463 607]] , [[464 606]]
[[187 591]] , [[188 590]]
[[183 616]] , [[184 615]]
[[448 742]] , [[448 746]]
[[185 728]] , [[186 727]]
[[351 676]] , [[352 675]]
[[332 958]] , [[332 977]]
[[418 740]] , [[417 741]]
[[233 594]] , [[234 593]]
[[575 760]] , [[576 759]]
[[485 922]] , [[486 921]]
[[671 916]] , [[672 915]]
[[563 742]] , [[564 741]]
[[465 606]] , [[466 605]]
[[485 922]] , [[486 921]]
[[489 920]] , [[490 919]]
[[585 946]] , [[586 945]]
[[595 760]] , [[596 759]]
[[481 922]] , [[482 921]]
[[484 921]] , [[493 921]]
[[653 758]] , [[654 757]]
[[485 922]] , [[486 921]]
[[384 978]] , [[385 977]]
[[   0 1034]] , [[   0 1038]]
[[680 913]] , [[681 912]]
[[258 563]] , [[257 564]]
[[  67 1262]] , [[  67 1268]]
[[  72 1248]] , [[  72 1249]]
[[  64 1034]] , [[  64 1039]]
[[ 648 1386]] , [[ 648 1391]]
[[ 835 1056]] , [[ 836 1055]]
[[  24 1068]] , [[  24 1075]]
[[  26 1032]] , [[  26 1033]]
[[ 748 1428]] , [[ 748 1436]]
[[   0 1046]] , [[   0 1055]]
[[  34 1062]] , [[  34 1071]]
[[  64 1034]] , [[  64 1039]]
[[  67 1230]] , [[  67 1239]]
[[  32 1039]] , [[  32 1043]]
[[ 514 1334]] , [[ 514 1339]]
[[   0 1038]] , [[   0 1043]]
[[  26 1032]] , [[  26 1036]]
[[566 740]] , [[566 744]]
[[421 735]] , [[420 736]]
[[330 564]] , [[329 565]]
[[674 992]] , [[674 997]]
[[  40 1038]] , [[  40 1043]]
[[  36 1038]] , [[  36 1043]]
[[  71 1048]] , [[  71 1057]]
[[469 926]] , [[470 925]]
[[469 926]] , [[470 925]]
[[  17 1090]] , [[  18 1089]]
[[  71 1150]] , [[  71 1155]]
[[  80 1220]] , [[  80 1225]]
[[  72 1088]] , [[  72 1093]]
[[  71 1150]] , [[  71 1155]]
[[471 924]] , [[472 923]]
[[699 760]] , [[700 759]]
[[ 449 1060]] , [[ 450 1059]]
[[373 924]] , [[374 923]]
[[ 905 1052]] , [[ 906 1051]]
[[  17 1058]] , [[  18 1057]]
[[360 566]] , [[360 567]]
[[634 746]] , [[634 747]]
[[727 760]] , [[728 759]]
[[372 566]] , [[372 567]]
[[ 931 1058]] , [[ 932 1057]]
[[376 566]] , [[376 567]]
[[   0 1008]] , [[   0 1057]]
[[ 931 1054]] , [[ 932 1053]]
[[908 954]] , [[908 959]]
[[921 984]] , [[922 983]]
[[729 929]] , [[730 930]]
[[   0 1014]] , [[   0 1132]]
[[384 564]] , [[384 565]]
[[  66 1206]] , [[  66 1213]]
[[ 933 1052]] , [[ 934 1051]]
[[ 636 1328]] , [[ 636 1332]]
[[ 156 1364]] , [[ 156 1368]]
[[ 646 1398]] , [[ 646 1407]]
[[ 722 1368]] , [[ 722 1372]]
[[ 646 1398]] , [[ 646 1407]]
[[ 646 1370]] , [[ 646 1375]]
[[ 636 1328]] , [[ 636 1333]]
[[ 654 1368]] , [[ 654 1369]]
[[  72 1248]] , [[  72 1265]]
[[   8 1012]] , [[   8 1013]]
[[  72 1160]] , [[  72 1177]]
[[  66 1186]] , [[  66 1203]]
[[  66 1186]] , [[  66 1203]]
[[  10 1012]] , [[  10 1013]]
[[ 217 1297]] , [[ 216 1298]]
[[  66 1224]] , [[  66 1233]]
[[  66 1186]] , [[  66 1201]]
[[  33 1090]] , [[  34 1089]]
[[  66 1186]] , [[  66 1201]]
[[  66 1232]] , [[  66 1237]]
[[ 664 1404]] , [[ 664 1409]]
[[  72 1166]] , [[  72 1176]]
[[  72 1278]] , [[  72 1283]]
[[  72 1278]] , [[  72 1283]]
[[  66 1232]] , [[  66 1237]]
[[ 640 1474]] , [[ 640 1477]]
[[ 423 1485]] , [[ 423 1489]]
[[ 420 1498]] , [[ 420 1502]]
[[ 606 1540]] , [[ 606 1545]]
[[ 598 1558]] , [[ 598 1563]]
[[ 700 1552]] , [[ 700 1555]]
[[ 604 1540]] , [[ 604 1545]]
[[ 604 1540]] , [[ 604 1545]]
[[ 376 1424]] , [[ 376 1431]]
[[  76 1224]] , [[  75 1225]]
[[  66 1183]] , [[  66 1207]]
[[ 736 1468]] , [[ 736 1473]]
[[ 736 1468]] , [[ 736 1473]]
[[ 652 1480]] , [[ 652 1487]]
[[ 604 1542]] , [[ 604 1549]]
[[ 577 1550]] , [[ 577 1552]]
[[ 792 1560]] , [[ 792 1567]]
[[ 754 1468]] , [[ 754 1473]]
[[ 754 1468]] , [[ 754 1473]]
[[ 669 1424]] , [[ 669 1428]]
[[ 658 1297]] , [[ 658 1301]]
[[ 750 1432]] , [[ 750 1436]]
[[ 700 1368]] , [[ 700 1375]]
[[ 796 1429]] , [[ 796 1433]]
[[ 694 1470]] , [[ 694 1474]]
[[ 444 1486]] , [[ 444 1490]]
[[ 732 1469]] , [[ 732 1473]]
[[ 447 1484]] , [[ 447 1488]]
[[ 700 1370]] , [[ 700 1375]]
[[ 648 1474]] , [[ 648 1479]]
[[ 796 1468]] , [[ 796 1472]]
[[ 620 1478]] , [[ 620 1483]]
[[ 702 1370]] , [[ 702 1375]]
[[ 658 1476]] , [[ 658 1481]]
[[ 712 1473]] , [[ 712 1477]]
[[ 658 1476]] , [[ 658 1480]]
[[ 752 1468]] , [[ 752 1473]]
[[ 650 1478]] , [[ 650 1485]]
[[ 499 1315]] , [[ 499 1319]]
[[ 620 1569]] , [[ 620 1573]]
[[ 760 1474]] , [[ 760 1479]]
[[ 397 1425]] , [[ 397 1426]]
[[ 690 1430]] , [[ 690 1435]]
[[ 518 1473]] , [[ 518 1481]]
[[ 694 1430]] , [[ 694 1434]]
[[ 735 1468]] , [[ 734 1469]]
[[ 642 1317]] , [[ 641 1318]]
[[ 416 1338]] , [[ 416 1339]]
[[ 750 1468]] , [[ 750 1472]]
[[ 597 1558]] , [[ 596 1559]]
[[ 466 1482]] , [[ 466 1483]]
[[ 716 1546]] , [[ 716 1551]]
[[ 466 1482]] , [[ 466 1483]]
[[ 654 1478]] , [[ 654 1481]]
[[ 562 1341]] , [[ 562 1345]]
[[ 388 1355]] , [[ 388 1359]]
[[ 674 1332]] , [[ 674 1337]]
[[ 652 1330]] , [[ 652 1331]]
[[734 873]] , [[734 883]]
[[ 406 1102]] , [[ 406 1107]]
[[778 730]] , [[778 739]]
[[ 741 1060]] , [[ 742 1059]]
[[ 947 1060]] , [[ 948 1059]]
[[371 951]] , [[370 952]]
[[372 948]] , [[372 949]]
[[ 356 1018]] , [[ 356 1023]]
[[366 948]] , [[366 977]]
[[ 800 1354]] , [[ 800 1355]]
[[ 491 1016]] , [[ 491 1024]]
[[ 731 1468]] , [[ 729 1470]]
[[ 772 1370]] , [[ 772 1375]]
[[ 772 1370]] , [[ 772 1375]]
[[ 392 1371]] , [[ 392 1375]]
[[ 609 1380]] , [[ 608 1381]]
[[ 782 1372]] , [[ 782 1377]]
[[ 360 1372]] , [[ 360 1377]]
[[ 790 1364]] , [[ 790 1369]]
[[ 814 1344]] , [[ 814 1359]]
[[874 694]] , [[874 695]]
[[709 730]] , [[709 731]]
[[655 600]] , [[654 601]]
[[873 894]] , [[874 893]]
[[ 396 1006]] , [[ 396 1011]]
[[858 694]] , [[858 697]]
[[856 694]] , [[854 696]]
[[ 637 1267]] , [[ 637 1273]]
[[ 648 1262]] , [[ 648 1266]]
[[ 796 1334]] , [[ 795 1335]]
[[ 156 1362]] , [[ 156 1366]]
[[260 556]] , [[259 557]]
[[ 635 1267]] , [[ 635 1273]]
[[842 804]] , [[842 817]]
[[840 804]] , [[840 809]]
[[275 578]] , [[276 577]]
[[279 578]] , [[280 577]]
[[244 554]] , [[243 555]]
[[594 916]] , [[595 915]]
[[800 656]] , [[800 665]]
[[599 916]] , [[600 915]]
[[ 706 1370]] , [[ 706 1375]]
[[ 780 1344]] , [[ 780 1348]]
[[ 668 1336]] , [[ 668 1340]]
[[804 752]] , [[804 753]]
[[802 754]] , [[802 755]]
[[ 767 1330]] , [[ 766 1331]]
[[772 606]] , [[772 610]]
[[ 368 1094]] , [[ 368 1103]]
[[ 490 1330]] , [[ 489 1331]]
[[ 364 1102]] , [[ 364 1103]]
[[786 714]] , [[786 723]]
[[224 560]] , [[224 561]]
[[369 998]] , [[370 997]]
[[671 914]] , [[672 913]]
[[583 954]] , [[584 953]]
[[ 481 1058]] , [[ 482 1057]]
[[655 756]] , [[656 755]]
[[583 954]] , [[584 953]]
[[583 954]] , [[584 953]]
[[411 960]] , [[412 959]]
[[217 780]] , [[218 779]]
[[587 760]] , [[588 759]]
[[480 920]] , [[481 919]]
[[369 742]] , [[370 741]]
[[321 908]] , [[322 907]]
[[ 671 1048]] , [[ 672 1047]]
[[448 978]] , [[449 977]]
[[307 911]] , [[308 910]]
[[305 911]] , [[306 910]]
[[661 918]] , [[662 917]]
[[305 911]] , [[306 910]]
[[854 688]] , [[854 689]]
[[854 686]] , [[854 687]]
[[602 738]] , [[602 741]]
[[390 734]] , [[390 739]]
[[   7 1108]] , [[   8 1107]]
[[846 624]] , [[846 639]]
[[   8 1038]] , [[   8 1045]]
[[  12 1037]] , [[  11 1038]]
[[  68 1054]] , [[  68 1063]]
[[ 650 1376]] , [[ 650 1383]]
[[ 652 1376]] , [[ 652 1383]]
[[446 964]] , [[446 965]]
[[  12 1040]] , [[  12 1045]]
[[496 743]] , [[496 747]]
[[ 641 1270]] , [[ 641 1275]]
[[435 996]] , [[436 995]]
[[293 752]] , [[293 757]]
[[546 744]] , [[546 748]]
[[570 744]] , [[570 749]]
[[846 716]] , [[846 719]]
[[555 738]] , [[554 739]]
[[844 717]] , [[843 718]]
[[   0 1088]] , [[   0 1109]]
[[304 568]] , [[304 569]]
[[ 641 1270]] , [[ 640 1271]]
[[ 641 1270]] , [[ 640 1271]]
[[ 682 1369]] , [[ 682 1373]]
[[  28 1040]] , [[  28 1045]]
[[657 746]] , [[656 747]]
[[  10 1038]] , [[  10 1043]]
[[832 768]] , [[832 781]]
[[648 746]] , [[648 751]]
[[  21 1152]] , [[  21 1161]]
[[824 726]] , [[824 729]]
[[298 904]] , [[298 909]]
[[276 568]] , [[276 569]]
[[820 720]] , [[820 729]]
[[627 982]] , [[628 981]]
[[270 566]] , [[268 568]]
[[397 994]] , [[398 993]]
[[  24 1244]] , [[  24 1249]]
[[   6 1041]] , [[   6 1049]]
[[  14 1226]] , [[  14 1232]]
[[   2 1076]] , [[   2 1081]]
[[  66 1254]] , [[  65 1255]]
[[  80 1260]] , [[  80 1265]]
[[  48 1272]] , [[  48 1277]]
[[   9 1220]] , [[   9 1225]]
[[  70 1254]] , [[  70 1258]]
[[  70 1248]] , [[  70 1252]]
[[   0 1102]] , [[   0 1131]]
[[ 613 1002]] , [[ 614 1001]]
[[611 960]] , [[612 959]]
[[256 566]] , [[256 567]]
[[   0 1158]] , [[   0 1167]]
[[609 958]] , [[610 957]]
[[611 976]] , [[612 975]]
[[254 566]] , [[254 567]]
[[607 996]] , [[608 995]]
[[461 608]] , [[462 607]]
[[651 756]] , [[655 756]]
[[603 932]] , [[604 931]]
[[604 935]] , [[605 934]]
[[652 755]] , [[653 755]]
[[603 933]] , [[604 932]]
[[354 736]] , [[354 740]]
[[394 842]] , [[394 847]]
[[522 742]] , [[522 746]]
[[651 755]] , [[652 754]]
[[250 566]] , [[249 567]]
[[ 346 1086]] , [[ 346 1090]]
[[407 615]] , [[408 614]]
[[607 978]] , [[608 977]]
[[248 566]] , [[248 567]]
[[379 954]] , [[380 953]]
[[659 756]] , [[660 755]]
[[517 740]] , [[517 744]]
[[403 674]] , [[404 673]]
[[598 928]] , [[599 927]]
[[502 740]] , [[502 745]]
[[455 610]] , [[456 609]]
[[455 610]] , [[456 609]]
[[501 740]] , [[501 741]]
[[500 740]] , [[499 741]]
[[500 740]] , [[499 741]]
[[515 740]] , [[515 744]]
[[225 874]] , [[226 873]]
[[463 608]] , [[464 607]]
[[227 864]] , [[228 863]]
[[396 857]] , [[397 856]]
[[479 921]] , [[490 921]]
[[273 594]] , [[274 593]]
[[493 744]] , [[492 745]]
[[500 740]] , [[500 747]]
[[269 594]] , [[270 593]]
[[283 592]] , [[284 591]]
[[451 742]] , [[451 746]]
[[451 742]] , [[451 746]]
[[605 938]] , [[606 937]]
[[462 742]] , [[462 746]]
[[605 946]] , [[606 945]]
[[653 756]] , [[654 755]]
[[481 920]] , [[482 919]]
[[459 608]] , [[460 607]]
[[459 608]] , [[460 607]]
[[459 608]] , [[460 607]]
[[539 747]] , [[539 751]]
[[533 740]] , [[533 744]]
[[617 930]] , [[618 929]]
[[621 938]] , [[622 937]]
[[268 566]] , [[267 567]]
[[266 568]] , [[266 575]]
[[268 568]] , [[268 575]]
[[259 876]] , [[260 875]]
[[ 410 1019]] , [[ 410 1025]]
[[838 764]] , [[838 765]]
[[   0 1084]] , [[   0 1111]]
[[   0 1072]] , [[   0 1089]]
[[   0 1070]] , [[   0 1115]]
[[   8 1039]] , [[   8 1043]]
[[ 670 1297]] , [[ 670 1301]]
[[315 906]] , [[315 910]]
[[   0 1056]] , [[   0 1125]]
[[316 906]] , [[316 910]]
[[316 906]] , [[316 910]]
[[398 734]] , [[398 739]]
[[570 738]] , [[570 739]]
[[  28 1038]] , [[  28 1049]]
[[ 217 1296]] , [[ 216 1297]]
[[  30 1038]] , [[  30 1043]]
[[   3 1046]] , [[   4 1045]]
[[478 802]] , [[478 807]]
[[304 766]] , [[304 767]]
[[656 980]] , [[656 991]]
[[855 619]] , [[855 623]]
[[489 975]] , [[490 974]]
[[595 740]] , [[595 741]]
[[ 54 480]] , [[ 54 481]]
[[331 566]] , [[329 568]]
[[  48 1037]] , [[  48 1041]]
[[  68 1248]] , [[  68 1267]]
[[ 340 1022]] , [[ 340 1027]]
[[679 918]] , [[680 917]]
[[ 342 1020]] , [[ 342 1021]]
[[ 338 1006]] , [[ 338 1009]]
[[334 566]] , [[334 567]]
[[  66 1198]] , [[  66 1199]]
[[  10 1036]] , [[   9 1037]]
[[ 560 1477]] , [[ 560 1481]]
[[ 688 1328]] , [[ 688 1332]]
[[ 628 1552]] , [[ 628 1561]]
[[ 738 1468]] , [[ 738 1473]]
[[ 636 1326]] , [[ 636 1331]]
[[ 670 1306]] , [[ 670 1311]]
[[ 560 1476]] , [[ 560 1481]]
[[  64 1154]] , [[  64 1161]]
[[ 523 1333]] , [[ 522 1334]]
[[ 543 1552]] , [[ 542 1553]]
[[ 543 1552]] , [[ 542 1553]]
[[ 678 1428]] , [[ 678 1433]]
[[ 520 1334]] , [[ 519 1335]]
[[ 678 1428]] , [[ 678 1433]]
[[ 508 1476]] , [[ 508 1477]]
[[  64 1158]] , [[  64 1165]]
[[  77 1216]] , [[  77 1220]]
[[  73 1200]] , [[  73 1204]]
[[ 510 1478]] , [[ 510 1483]]
[[ 530 1476]] , [[ 529 1477]]
[[ 716 1478]] , [[ 716 1483]]
[[ 566 1553]] , [[ 566 1559]]
[[ 530 1556]] , [[ 530 1561]]
[[ 716 1478]] , [[ 716 1483]]
[[ 666 1418]] , [[ 666 1423]]
[[ 656 1368]] , [[ 656 1375]]
[[ 527 1335]] , [[ 527 1339]]
[[ 672 1420]] , [[ 672 1425]]
[[ 536 1476]] , [[ 536 1482]]
[[ 512 1478]] , [[ 512 1483]]
[[ 630 1548]] , [[ 630 1553]]
[[ 730 1469]] , [[ 730 1470]]
[[ 572 1552]] , [[ 572 1559]]
[[ 734 1469]] , [[ 734 1473]]
[[ 536 1476]] , [[ 536 1482]]
[[ 680 1428]] , [[ 680 1432]]
[[ 636 1546]] , [[ 636 1551]]
[[ 734 1432]] , [[ 734 1436]]
[[ 520 1480]] , [[ 520 1485]]
[[ 520 1480]] , [[ 520 1485]]
[[ 545 1552]] , [[ 545 1553]]
[[ 540 1476]] , [[ 540 1479]]
[[ 540 1476]] , [[ 540 1479]]
[[  68 1250]] , [[  68 1257]]
[[ 742 1468]] , [[ 742 1473]]
[[ 748 1468]] , [[ 748 1471]]
[[ 511 1476]] , [[ 511 1480]]
[[ 511 1476]] , [[ 511 1480]]
[[ 572 1554]] , [[ 572 1557]]
[[ 544 1552]] , [[ 544 1555]]
[[ 508 1479]] , [[ 508 1483]]
[[ 736 1468]] , [[ 735 1469]]
[[ 602 1552]] , [[ 602 1561]]
[[ 372 1424]] , [[ 372 1429]]
[[ 544 1476]] , [[ 543 1477]]
[[ 604 1554]] , [[ 603 1555]]
[[ 750 1422]] , [[ 750 1426]]
[[ 682 1298]] , [[ 682 1303]]
[[  74 1202]] , [[  74 1207]]
[[  74 1202]] , [[  74 1207]]
[[ 648 1409]] , [[ 648 1413]]
[[  72 1248]] , [[  72 1249]]
[[ 684 1300]] , [[ 684 1305]]
[[ 684 1300]] , [[ 684 1305]]
[[ 648 1409]] , [[ 648 1413]]
[[  74 1200]] , [[  74 1211]]
[[  74 1078]] , [[  74 1087]]
[[ 646 1409]] , [[ 646 1413]]
[[ 654 1368]] , [[ 654 1373]]
[[   2 1039]] , [[   1 1040]]
[[  44 1039]] , [[  44 1043]]
[[  32 1048]] , [[  32 1053]]
[[  56 1046]] , [[  56 1067]]
[[654 976]] , [[654 979]]
[[   0 1042]] , [[   0 1047]]
[[   0 1042]] , [[   0 1047]]
